,DCIS_Pro mean value,DCIS_Pure mean value,FC(DCIS_Pro vs DCIS_Pure),ranksums p value,adjusted ranksums p value
SNURFL,0.23984507904651164,0.07539329623333332,3.18125206124719,0.40671864473196984,0.4475136861815062
SNX1,0.010465353093023256,5.777516854166667,0.0018113929144967851,4.770305427572316e-13,1.3025822461481415e-11
SNX14,0.4407945446976744,1.5950427965333334,0.2763528011008215,0.00019737190063742182,0.0003530712581273646
SNX19,0.828202925604651,1.2168375412,0.6806191439392213,6.567253937685487e-05,0.0001248252713442238
SNX24,0.010465353093023256,3.7511758345,0.002789886039671131,5.625543614991973e-13,1.3025822461481415e-11
SNX25,0.010465353093023256,0.16690838810000003,0.06270118124173087,0.06931965927302206,0.089578987199106
SNX27,0.010465353093023256,1.8020897189666667,0.005807342987908602,4.2272858531403495e-09,1.571355781560745e-08
SNX30,1.9664118909534882,2.7031662353000003,0.727447637246495,0.03047201343145426,0.04155992607709694
SNX32,1.8839189646744188,5.8460696474,0.3222539378250957,0.021536579182985124,0.029965046207091277
SNX7,0.010465353093023256,2.4556172158666665,0.004261801483310458,1.6018138059536704e-11,1.2160237246292067e-10
SOCS1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SOCS2,0.010465353093023256,1.9921056514333333,0.0052534126819495566,2.071050626994074e-08,6.688288151810068e-08
SOCS6,3.0942844427906975,0.8947688439666667,3.45819421815493,0.002657607847478228,0.004175928137644967
SOD3,0.010465353093023256,23.316093770633334,0.00044884675777914345,4.770305427572316e-13,1.3025822461481415e-11
SON,0.6178830795813954,1.6493010438333333,0.3746332920188428,0.00014420630598794431,0.00026239494670522804
SORBS2,0.25734538825581393,4.081697310133333,0.06304862137055613,7.377722479682427e-08,2.145134666872602e-07
SORCS1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SORCS2,0.48875793732558137,2.7371692346666667,0.17856328762408527,1.8879268773396458e-06,4.373444090075247e-06
SORCS3,3.482131431511628,0.0124433723,279.8382422031709,0.2302655033545815,0.265841061942011
SOS2,0.010465353093023256,1.2271240331666666,0.008528358022633449,4.774441250728371e-06,1.0455395959366277e-05
SOST,0.010465353093023256,2.051461012233333,0.00510141456777192,2.2541439116962857e-05,4.521028121526502e-05
SOWAHA,1.7599881633023258,3.554578071366667,0.49513279156241574,1.1073614217394642e-05,2.3108900347815213e-05
SOWAHD,0.3095108657906977,0.0124433723,24.87355182571349,0.363790868993656,0.4050408515121632
SOX10,0.010465353093023256,1.3307270544666667,0.007864387409796515,3.943439894114488e-10,1.895211002969857e-09
SOX13,0.010465353093023256,0.6141261454,0.017041047953115295,6.931699776575513e-08,2.0227731285287006e-07
SOX17,3.204627689232558,0.0124433723,257.53691298238806,6.569150025665192e-06,1.414002824680846e-05
SOX18,0.4667471419534884,1.1008922337333333,0.4239716910079933,8.306406289653156e-05,0.00015609292312046492
SOX3,23.217438096976743,0.0124433723,1865.8477410481999,8.565022742597852e-07,2.085426552246699e-06
SOX4,0.20917995204651163,0.0124433723,16.810551593518714,0.30230807466204035,0.3419256475626769
SOX8,0.5427080300930233,0.0124433723,43.61422426403036,0.6457397297590097,0.6797752698442725
SP1,0.4060664960930233,1.5858943371666667,0.25604889719102925,0.08834157832706283,0.11138689007541329
SP100,1.8600438656744185,2.006750063066667,0.9268936375823228,0.1821323476361436,0.21330551021413122
SP110,0.23305702693023259,1.2583871083,0.18520296766634683,0.0016296396106315145,0.002621960229715972
SP140,1.736922274860465,0.5218582941666666,3.3283408432438204,0.27679114901115953,0.31514372054628287
SP140L,0.010465353093023256,2.0654723328,0.0050668086552562,4.236963987803747e-10,2.0197386282379686e-09
SP3,0.010465353093023256,5.8516270054333335,0.0017884518413948806,7.877969308108193e-11,4.598696774002407e-10
SP9,0.010465353093023256,0.7767847094333333,0.013472655892850622,1.0085183347974013e-08,3.458975336181962e-08
SPACA9,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SPAG17,0.010465353093023256,7.4914858075333335,0.0013969662843783864,4.770305427572316e-13,1.3025822461481415e-11
SPAG7,0.010465353093023256,2.0734022388333333,0.005047430207711132,4.966120146308951e-12,5.3140271607663594e-11
SPAG9,1.5860731360697673,2.1468339704000003,0.7387963661550635,0.09261001829569551,0.11643208941039943
SPATA16,2.8896783869534883,1.0131431742,2.8521915367344217,0.30230807466204035,0.3419256475626769
SPATA18,0.010465353093023256,2.478808527433333,0.004221928792483033,7.197631430636773e-13,1.3361150608283031e-11
SPATA20,1.664093422232558,2.4479116258999998,0.6798012659549084,0.013218268267979756,0.019092915136416425
SPATA21,1.3937571158837208,0.0124433723,112.00798965757222,0.06115262806806639,0.07954376879129019
SPATA25,0.010465353093023256,4.4772614374,0.0023374451635999644,7.959779439727452e-12,7.057424431772294e-11
SPATA31C1,0.010465353093023256,1.2919199692666665,0.00810062027213939,0.014974872482700024,0.021367269423370083
SPATA32,1.0943711875581394,0.6400333650333334,1.7098658403552818,0.04129368080410923,0.05515100878686238
SPATA33,0.010465353093023256,1.0429408885666667,0.01003446428052695,4.4815714693318284e-05,8.678210539407915e-05
SPATA5,0.010465353093023256,2.011981813066667,0.005201514757766096,1.0085183347974013e-08,3.458975336181962e-08
SPATA6L,0.010465353093023256,0.9470209987333333,0.011050814192104456,1.0515920282784923e-05,2.199320553659747e-05
SPATA9,2.730635312627907,0.17593820886666664,15.520422369977048,8.306406289653156e-05,0.00015609292312046492
SPATC1L,3.3908632827441862,6.3314270292,0.5355606669879973,0.05520770799189097,0.0723350864029078
SPATS2,0.010465353093023256,2.6961345033,0.0038816138735711923,1.7355721187537757e-09,7.007963736455111e-09
SPATS2L,0.010465353093023256,2.1633014193999998,0.0048376768023042594,9.602799901536867e-07,2.3207019907752777e-06
SPC24,0.010465353093023256,4.891623901833333,0.0021394435269442816,4.551776684865965e-10,2.147003413736314e-09
SPCS1,0.010465353093023256,0.5741394654666666,0.018227893608597185,0.002378145494775652,0.0037577013673792763
SPCS3,0.010465353093023256,22.971723037866663,0.0004555754514266141,6.784916863919875e-11,4.0457618767703546e-10
SPEF2,0.24039732160465116,0.6168464791333333,0.3897198569446459,0.010578661421188141,0.015448348610001899
SPEG,0.09506237781395349,3.5251666293999997,0.02696677570391433,9.847318786799705e-11,5.563133556748489e-10
SPEM3,0.010465353093023256,4.031921430333333,0.0025956242634812576,0.014974872482700024,0.021367269423370083
SPEN,0.40823388718604653,2.2702453137666665,0.1798192841586477,6.055527676308158e-10,2.7089210440570565e-09
SPESP1,0.010465353093023256,0.18237282306666666,0.05738438939006625,0.008418669800935865,0.012456170124355704
SPG21,0.010465353093023256,2.185577118166667,0.004788370543429707,6.630834860286141e-13,1.3106205846257285e-11
SPIDR,0.010465353093023256,2.1363628917,0.004898677623395482,8.106820348011296e-06,1.7231086737749597e-05
SPIN2A,2.2957780729999997,0.0124433723,184.4980619120429,0.05520770799189097,0.0723350864029078
SPIN4,0.010465353093023256,0.6264779978,0.016705060879670778,0.027982195203222635,0.03834234164924337
SPINT1,0.010465353093023256,3.2318836937333333,0.0032381589452973565,7.197631430636773e-13,1.3361150608283031e-11
SPINT2,0.5992061754883721,3.525326197833333,0.16997183859372914,2.8583411225953603e-08,8.978062410391642e-08
SPIRE1,0.010465353093023256,1.3030669119333333,0.008031324406431308,3.6474487859526582e-06,8.125024967131623e-06
SPN,0.010465353093023256,7.114171610933334,0.0014710571610248614,4.770305427572316e-13,1.3025822461481415e-11
SPOCK1,0.8723263757209302,0.0124433723,70.10369493814231,0.9018449172460841,0.9138830915299506
SPOCK2,0.010465353093023256,2.9074928495333334,0.0035994424181311387,1.3724466318411482e-11,1.0750597102291623e-10
SPOUT1,1.8140033318372093,1.4740010415,1.230666248370632,0.027982195203222635,0.03834234164924337
SPP1,0.07399884788372094,0.5872936274999999,0.12599974598519026,0.00036331568185474916,0.0006299095545303509
SPPL2B,0.010465353093023256,6.642164033533334,0.0015755938938256176,5.536188040215819e-09,1.997084948124189e-08
SPRED1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SPRR2A,0.010465353093023256,0.4309502266333333,0.024284366143117322,0.06761822511530524,0.08750627572168965
SPRR2B,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SPRR2D,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SPRTN,0.8465647950465116,0.0124433723,68.03338955361093,0.991054371251899,0.9915092218025654
SPRY2,13.147468826023257,0.0124433723,1056.5840600962536,0.08626762183886422,0.10896098349799099
SPRY3,1.6836506106046512,0.0124433723,135.30500976850553,0.14496480650301444,0.17694728281173486
SPRYD7,10.910055622581396,0.7057378308666666,15.459077217362047,0.0159279488670562,0.022585686438287383
SPTLC1,0.010465353093023256,24.332013987466667,0.000430106324055786,4.770305427572316e-13,1.3025822461481415e-11
SPTLC3,1.370550624860465,0.2918382640333333,4.696267740627469,0.10886749727401585,0.13537683488747515
SPZ1,0.010465353093023256,0.07521038166666667,0.13914771951837485,0.07463597511968516,0.09540674745340336
SRA1,0.010465353093023256,2.3487748715333336,0.004455664618972714,2.2106346449298935e-10,1.1323287696201827e-09
SRBD1,0.08177881734883721,1.2308442596333333,0.06644123877475692,0.0009796599581933275,0.0016146717759853084
SRC,0.010465353093023256,4.764369432766667,0.002196587237977058,6.804883278976411e-12,6.433439526264006e-11
SREK1,0.010465353093023256,5.596817244033334,0.0018698757948868495,4.770305427572316e-13,1.3025822461481415e-11
SRF,0.010465353093023256,0.9151088503666667,0.011436183890943672,1.0773561580414866e-08,3.665413069243042e-08
SRGAP2B,0.010465353093023256,0.028029950966666665,0.3733632322606878,0.07463597511968516,0.09540674745340336
SRPX,0.010465353093023256,5.260060994200001,0.001989587783214465,4.770305427572316e-13,1.3025822461481415e-11
SRR,0.6823034662325581,4.242997052033333,0.1608069621225836,4.06368651191286e-06,8.98924216950976e-06
SRRM3,0.010465353093023256,1.6615150783666666,0.006298680781946982,1.0654507561435733e-09,4.497292693774491e-09
SRRM5,1.2549700151627907,1.0056673771333333,1.247897708226449,0.8664426436038775,0.8828157250768941
SRSF11,0.010465353093023256,6.917346243533333,0.0015129144507992165,6.107917705201362e-13,1.3106205846257285e-11
SRSF2,0.010465353093023256,9.791141023233333,0.0010688593973051854,5.025316622889185e-11,3.13881728811568e-10
SRSF5,0.010465353093023256,14.038152895733333,0.0007454935966827964,4.770305427572316e-13,1.3025822461481415e-11
SSBP2,0.9865345145581396,0.3890332728,2.535861540730764,0.6138845570752118,0.6495121658861918
SSC4D,0.010465353093023256,1.8240580068333334,0.005737401471783068,1.8190706358066436e-08,5.937368734069214e-08
SSH1,0.010465353093023256,1.1300045071333333,0.009261337478708314,6.803879366967013e-07,1.682664428858179e-06
SSPOP,0.010465353093023256,0.23096441459999997,0.04531153905742524,0.013218268267979756,0.019092915136416425
SSR2,0.010465353093023256,0.36781589686666666,0.028452693812787946,0.00013169664310463283,0.0002408965568369207
SSR3,0.010465353093023256,7.5487572034333335,0.0013863676908648476,4.006970114928297e-11,2.614038349024835e-10
SST,0.010465353093023256,2.6957152798333337,0.003882217521751886,0.014974872482700024,0.021367269423370083
SSTR1,0.010465353093023256,1.0896134392666668,0.009604647589576963,2.50292604717412e-07,6.62712971609056e-07
SSX3,1.9536915422093022,0.8980320598333333,2.175525384441052,0.12730379266214137,0.15676931419833873
ST13P5,0.010465353093023256,15.113632140133332,0.0006924446086810031,1.2289969123134377e-08,4.147117179343376e-08
ST14,4.6232380184883715,3.1006714704999996,1.4910441375276853,0.005616934460614024,0.008511301185154856
ST6GAL1,0.010465353093023256,2.3210759311333335,0.004508837023661367,6.768835279525668e-09,2.39753151184499e-08
ST6GALNAC1,0.010465353093023256,2.6690405748333332,0.003921016859654432,0.014974872482700024,0.021367269423370083
ST6GALNAC4,0.010465353093023256,2.4955077050666667,0.004193676930660359,1.510649387889301e-09,6.19483983063769e-09
ST6GALNAC5,0.010465353093023256,0.45267541376666665,0.02311888999215156,0.01969653988311844,0.027548075350733663
ST8SIA2,0.010465353093023256,0.26967023636666665,0.03880796499467472,0.006224624077004108,0.009380892720099327
ST8SIA4,0.010465353093023256,0.09903331303333333,0.10567507813760359,0.15774346554721286,0.19012390002843216
STAB1,4.543606927279069,5.090205650666666,0.8926175559692743,2.957586764619259e-11,2.0283063569134954e-10
STAB2,0.010465353093023256,1.9000619002666668,0.00550790113288124,2.740527081883383e-11,1.903400215860653e-10
STAC,0.08253991118604652,0.0124433723,6.633242918083108,0.22167017292125335,0.2565778023670943
STAG2,1.7533513072558138,2.4270463006,0.7224218618418449,0.07105609721451425,0.09167540267153741
STAMBPL1,0.010465353093023256,2.5229664983666664,0.004148034902484191,1.1419661613470754e-10,6.318078918054759e-10
STAP1,0.6643223677674418,0.0124433723,53.38764699400996,0.9196240791817419,0.9297385426511761
STARD13,0.010465353093023256,2.1519240969999998,0.004863253823688771,1.8599540589164063e-09,7.47262743154435e-09
STARD3,1.825021614116279,4.2241432085,0.43204539335785136,0.00046855311326487916,0.0008015304882633174
STAT1,0.06668113816279068,56.781873379333334,0.001174338467442329,4.770305427572316e-13,1.3025822461481415e-11
STATH,0.19001648813953492,0.0124433723,15.27049770419028,0.33493316448583577,0.37543121699033044
STAU2,0.14225483090697674,1.1626682723666666,0.12235203650772225,1.4275109176243643e-06,3.360961131311553e-06
STBD1,0.010465353093023256,25.410237128766664,0.0004118557823758181,1.4975062289414892e-12,2.149618772099547e-11
STEAP1,0.010465353093023256,9.450262893966668,0.0011074139640818513,3.669799203305305e-10,1.7793919937475579e-09
STEAP3,0.010465353093023256,2.4151570678333334,0.004333197717203482,2.1787272894490737e-11,1.5652165588372608e-10
STEAP4,1.8620933921860465,9.1345820803,0.20385096721632298,1.7045089757360378e-08,5.5921527544089874e-08
STK11,1.5504789600930233,0.42179850253333334,3.6758759236479133,0.006661995874611447,0.009994631309674179
STK17B,0.10277492213953487,0.0124433723,8.259410685601273,0.2302655033545815,0.265841061942011
STK25,0.010465353093023256,3.7729681035,0.002773771949811888,4.770305427572316e-13,1.3025822461481415e-11
STK26,0.38818397046511627,2.6980631703999998,0.14387504885868416,5.536188040215819e-09,1.997084948124189e-08
STK32C,0.09474359262790698,1.5554440084333334,0.060910963116785,2.7780598775237185e-06,6.262433988939935e-06
STK38,0.010465353093023256,1.2594745505,0.008309300961157656,0.0005773047735668195,0.0009778103607343876
STK40,0.37594057618604654,0.7074145507333333,0.5314289560432875,0.002860259477323202,0.004480515282257956
STMN2,0.010465353093023256,1.2583038284666666,0.00831703190935693,2.071050626994074e-08,6.688288151810068e-08
STMN3,0.5056665703488371,2.264735730833333,0.22327839997595297,0.12453034855940223,0.1534654004739072
STMND1,1.1342469495581395,0.6407908139333334,1.7700736728665782,0.26220623468425097,0.29961097312018764
STOML1,0.010465353093023256,2.3734959543666667,0.00440925676480278,4.770305427572316e-13,1.3025822461481415e-11
STON2,3.4172682746279066,2.2203324649,1.5390795426584076,0.06431838536796354,0.08344110205150108
STOX1,0.010465353093023256,0.26767578766666666,0.03909712262080137,0.04357613958352766,0.05797613688247001
STOX2,0.010465353093023256,1.994757886,0.005246427732645272,4.523022649624517e-09,1.6686847826552346e-08
STPG2,6.062464686767441,2.0575199378666666,2.946491343871637,6.116676817048591e-08,1.8004315499873543e-07
STPG3,0.2238383396511628,1.0028491535,0.2232024017470169,0.16444453141396076,0.19381007992937568
STRA8,0.010465353093023256,2.4032184031666666,0.004354724097998457,2.4502341593305313e-09,9.57442331298965e-09
STRADA,2.7698368943023257,0.8697871180666666,3.184499789395623,0.04019095341329714,0.053748795629579404
STRADB,0.010465353093023256,1.6222739793333334,0.00645103923649441,2.957586764619259e-11,2.0283063569134954e-10
STRCP1,0.010465353093023256,4.224770725566667,0.0024771410741158133,2.8889830258358416e-05,5.72432047672109e-05
STRIP1,0.7348081306511628,1.5994897577,0.45940158548297705,0.00014420630598794431,0.00026239494670522804
STRIP2,2.239917935,0.3517840378666667,6.367309752266174,0.06761822511530524,0.08750627572168965
STRN4,0.010465353093023256,6.469537641566666,0.0016176353972783997,5.625543614991973e-13,1.3025822461481415e-11
STUB1,0.6582101268139535,8.998564074366667,0.07314612880169766,2.055213287651853e-10,1.059118526047944e-09
STUM,0.010465353093023256,0.665816925,0.015718064080487676,0.014974872482700024,0.021367269423370083
STX10,0.010465353093023256,3.3965589470333333,0.003081163393959066,7.360166448042816e-12,6.693014292651093e-11
STX1A,0.9160566852790697,0.8173291707666667,1.1207928433776506,0.4458150918004192,0.4863582244786299
STX1B,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
